--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#722 (TEAM MAGMA GRUNT)@317100 - PIDGEY Lv29
#723 (TEAM MAGMA GRUNT)@317128 - WHISMUR Lv29
#724 (TEAM MAGMA GRUNT)@317150 - WYNAUT Lv29
#725 (TEAM MAGMA GRUNT)@317178 - FEAROW Lv29
#726 (TEAM MAGMA GRUNT)@3171A0 - CHIKORITA Lv29
#727 (TEAM MAGMA GRUNT)@3171C8 - BARBOACH Lv29
#728 (TEAM MAGMA GRUNT)@3171F0 - LEDYBA Lv29
#729 (TEAM MAGMA GRUNT)@317218 - MASQUERAIN Lv29
#730 (TEAM MAGMA GRUNT)@317240 - LARVITAR Lv29
#731 (TEAM MAGMA GRUNT)@317268 - ODDISH Lv29
#732 (MAGMA ADMIN TABITHA)@317290 - DELIBIRD Lv26, PELIPPER Lv28, ZUBAT Lv30, SCYTHER Lv33
#733 (COOLTRAINER DARCY)@3172B8 - GLOOM Lv33, GOLBAT Lv33
#734 (MAGMA LEADER MAXIE)@3172E0 - CROCONAW Lv42, GYARADOS Lv43, POLIWRATH Lv44
#735 (SWIMMER♂ PETE)@317308 - GASTLY Lv15
#736 (SWIMMER♀ ISABELLE)@317330 - MAREEP Lv15
#737 (RUIN MANIAC ANDRES)@317358 - MEDITITE Lv25, SLOWPOKE Lv25
#738 (BIRD KEEPER JOSUE)@317380 - TORCHIC Lv25, CHARMANDER Lv25
#739 (TRIATHLETE CAMRON)@3173A8 - CARVANHA Lv26
#740 (SAILOR CORY)@3173D0 - JIGGLYPUFF Lv24, TEDDIURSA Lv24, EEVEE Lv24
#741 (COOLTRAINER CAROLINA)@3173F8 - STEELIX Lv24, SKARMORY Lv24, STEELIX Lv24
#742 (BIRD KEEPER ELIJAH)@317420 - OCTILLERY Lv25, QUAGSIRE Lv25
#743 (PICNICKER CELIA)@317448 - SWINUB Lv22, PHANPY Lv22
#744 (RUIN MANIAC BRYAN)@317470 - ODDISH Lv22, VENOMOTH Lv22
#745 (CAMPER BRANDEN)@317498 - HOOTHOOT Lv22, SWABLU Lv22
#746 (KINDLER BRYANT)@3174C0 - SPHEAL Lv18, SWINUB Lv18
#747 (AROMA LADY SHAYLA)@3174E8 - GULPIN Lv18, BEEDRILL Lv18
#748 (TRIATHLETE KYRA)@317510 - NUZLEAF Lv26, SNEASEL Lv26
#749 (NINJA BOY JAIDEN)@317538 - WHISCASH Lv26, LARVITAR Lv26
#750 (PSYCHIC ALIX)@317560 - MASQUERAIN Lv26, SPEAROW Lv26
#751 (BATTLE GIRL HELENE)@317588 - GEODUDE Lv26, LARVITAR Lv26
#752 (PSYCHIC MARLENE)@3175B0 - LEDYBA Lv18, SWABLU Lv18
#753 (HIKER DEVAN)@3175D8 - HOUNDOUR Lv8, CARVANHA Lv8
#754 (YOUNGSTER JOHNSON)@317600 - SMOOCHUM Lv8, SWINUB Lv8
#755 (TRIATHLETE MELINA)@317628 - SKIPLOOM Lv17
#756 (PSYCHIC BRANDI)@317650 - BELDUM Lv17
#757 (BATTLE GIRL AISHA)@317678 - GULPIN Lv17
#758 (EXPERT MAKAYLA)@3176A0 - NIDORINA Lv33, HAUNTER Lv33
#759 (GUITARIST FABIAN)@3176C8 - CLEFABLE Lv26
#760 (KINDLER DAYTON)@3176F0 - BELDUM Lv25, ARON Lv25
#761 (PARASOL LADY RACHEL)@317718 - SPHEAL Lv26
#762 (COOLTRAINER LEONEL)@317740 - STEELIX Lv30
#763 (BATTLE GIRL CALLIE)@317768 - BALTOY Lv28, DIGLETT Lv28
#764 (BUG MANIAC CALE)@317790 - HAUNTER Lv29, HAUNTER Lv29
#765 ([PK][MN] BREEDER MYLES)@3177B8 - ZUBAT Lv25, HOOTHOOT Lv25, SWELLOW Lv25, HOPPIP Lv25, TAILLOW Lv25, SWABLU Lv25
#766 ([PK][MN] BREEDER PAT)@3177E0 - KAKUNA Lv25, ODDISH Lv25, BULBASAUR Lv25, NIDORAN♀ Lv25, NIDORAN♀ Lv25, GASTLY Lv25
#767 (COOLTRAINER CRISTIN)@317808 - CHINCHOU Lv29, MAGNETON Lv29
#768 ([PK][MN] TRAINER MAY)@317830 - CLEFFA Lv13, PICHU Lv15
#769 ([PK][MN] TRAINER MAY)@317858 - NINJASK Lv13, PIDGEY Lv15
#770 (LEADER ROXANNE)@317880 - GENGAR Lv32, SABLEYE Lv35, SABLEYE Lv35, SABLEYE Lv37
#771 (LEADER ROXANNE)@3178A8 - HAUNTER Lv37, GENGAR Lv37, GENGAR Lv40, SABLEYE Lv40, HAUNTER Lv42
#772 (LEADER ROXANNE)@3178D0 - BANETTE Lv42, BANETTE Lv42, BANETTE Lv45, HAUNTER Lv45, HAUNTER Lv47
#773 (LEADER ROXANNE)@3178F8 - GENGAR Lv47, BANETTE Lv47, DUSCLOPS Lv47, DUSCLOPS Lv50, DUSCLOPS Lv50, HAUNTER Lv52
#774 (LEADER BRAWLY)@317920 - WALREIN Lv33, SNORUNT Lv33, SNEASEL Lv35, GLALIE Lv37
#775 (LEADER BRAWLY)@317948 - DEWGONG Lv38, SNEASEL Lv38, SEALEO Lv40, GLALIE Lv42
#776 (LEADER BRAWLY)@317970 - JYNX Lv40, CLOYSTER Lv43, PILOSWINE Lv43, PILOSWINE Lv45, SNEASEL Lv47
#777 (LEADER BRAWLY)@317998 - SNEASEL Lv46, SEALEO Lv46, WALREIN Lv48, SNEASEL Lv48, GLALIE Lv50, SNEASEL Lv52
#778 (LEADER WATTSON)@3179C0 - MACHOP Lv36, PRIMEAPE Lv36, HITMONCHAN Lv38, HARIYAMA Lv40
#779 (LEADER WATTSON)@3179E8 - MANKEY Lv39, MEDICHAM Lv41, HITMONCHAN Lv41, BRELOOM Lv43, BRELOOM Lv45
#780 (LEADER WATTSON)@317A10 - POLIWRATH Lv44, HITMONTOP Lv46, HARIYAMA Lv46, HARIYAMA Lv48, HITMONCHAN Lv50
#781 (LEADER WATTSON)@317A38 - MACHAMP Lv50, HITMONTOP Lv51, HITMONLEE Lv51, HITMONTOP Lv53, HITMONCHAN Lv53, POLIWRATH Lv55
#782 (LEADER FLANNERY)@317A60 - MIGHTYENA Lv38, MURKROW Lv36, SNEASEL Lv38, SHIFTRY Lv40
#783 (LEADER FLANNERY)@317A88 - NUZLEAF Lv41, MIGHTYENA Lv43, MURKROW Lv41, SHARPEDO Lv43, HOUNDOOM Lv45
#784 (LEADER FLANNERY)@317AB0 - HOUNDOUR Lv46, NUZLEAF Lv46, MURKROW Lv48, ABSOL Lv46, SHARPEDO Lv48, SHIFTRY Lv50
#785 (LEADER FLANNERY)@317AD8 - HOUNDOOM Lv51, SABLEYE Lv53, ABSOL Lv51, CACTURNE Lv51, CACTURNE Lv53, HOUNDOOM Lv55
#786 (LEADER NORMAN)@317B00 - RHYDON Lv42, STEELIX Lv42, VIBRAVA Lv43, FLYGON Lv45
#787 (LEADER NORMAN)@317B28 - FLYGON Lv47, RHYDON Lv47, GOLEM Lv45, VIBRAVA Lv48, SWAMPERT Lv50
#788 (LEADER NORMAN)@317B50 - FLYGON Lv52, FLYGON Lv52, WHISCASH Lv50, GRAVELER Lv53, FLYGON Lv55
#789 (LEADER NORMAN)@317B78 - STEELIX Lv57, NIDOKING Lv57, STEELIX Lv55, NIDOKING Lv57, ONIX Lv58, STEELIX Lv60
#790 (LEADER WINONA)@317BA0 - DODUO Lv40, PELIPPER Lv38, TROPIUS Lv41, MANTINE Lv43, SCYTHER Lv45
#791 (LEADER WINONA)@317BC8 - SPEAROW Lv43, MANTINE Lv43, NOCTOWL Lv45, MANTINE Lv46, XATU Lv48, JUMPLUFF Lv50
#792 (LEADER WINONA)@317BF0 - DODRIO Lv48, SCYTHER Lv49, MASQUERAIN Lv50, DODRIO Lv51, TROPIUS Lv53, TROPIUS Lv55
#793 (LEADER WINONA)@317C18 - PIDGEOT Lv53, XATU Lv54, MANTINE Lv55, SALAMENCE Lv55, PIDGEOT Lv58, CROBAT Lv60
#794 (LEADER TATE&LIZA)@317C40 - SWABLU Lv48, GRANBULL Lv49, VIGOROTH Lv49, FEAROW Lv50, CHANSEY Lv50
#795 (LEADER TATE&LIZA)@317C68 - AIPOM Lv53, EEVEE Lv53, BLISSEY Lv54, PIDGEOT Lv54, NOCTOWL Lv55, EXPLOUD Lv55
#796 (LEADER TATE&LIZA)@317C90 - ZANGOOSE Lv58, ZANGOOSE Lv59, DODUO Lv58, WIGGLYTUFF Lv59, PIDGEOT Lv60, CASTFORM Lv60
#797 (LEADER TATE&LIZA)@317CB8 - NOCTOWL Lv63, ZANGOOSE Lv64, URSARING Lv63, SWELLOW Lv64, FEAROW Lv65, STANTLER Lv65
#798 (LEADER JUAN)@317CE0 - ODDISH Lv46, CRADILY Lv46, EXEGGUTOR Lv48, SHIFTRY Lv48, CRADILY Lv51
#799 (LEADER JUAN)@317D08 - LILEEP Lv50, VICTREEBEL Lv51, SCEPTILE Lv53, BELLOSSOM Lv53, MEGANIUM Lv56
#800 (LEADER JUAN)@317D30 - VENUSAUR Lv56, LUDICOLO Lv58, IVYSAUR Lv56, MEGANIUM Lv58, VILEPLUME Lv58, SCEPTILE Lv61
#801 (LEADER JUAN)@317D58 - EXEGGUTOR Lv61, VICTREEBEL Lv63, MEGANIUM Lv61, SCEPTILE Lv63, BELLOSSOM Lv63, CRADILY Lv66
#802 (BUG MANIAC ANGELO)@317D80 - MEDICHAM Lv17, COMBUSKEN Lv17
#803 (BIRD KEEPER DARIUS)@317DA8 - GOLBAT Lv30
#804 ([PK][MN] TRAINER STEVEN)@317DD0 - JYNX Lv77, WALREIN Lv75, LAPRAS Lv76, JYNX Lv76, DEWGONG Lv76, WALREIN Lv78
#805 (SALON MAIDEN ANABEL)@317DF8 - HORSEA Lv5
#806 (DOME ACE TUCKER)@317E20 - LARVITAR Lv5
#807 (PALACE MAVEN SPENSER)@317E48 - SNUBBULL Lv5
#808 (ARENA TYCOON GRETA)@317E70 - SPHEAL Lv5
#809 (FACTORY HEAD NOLAND)@317E98 - BELDUM Lv5
#810 (PIKE QUEEN LUCY)@317EC0 - HOUNDOUR Lv5
#811 (PYRAMID KING BRANDON)@317EE8 - WINGULL Lv5
#812 (RUIN MANIAC ANDRES)@317F10 - SNORUNT Lv31, SMOOCHUM Lv31
#813 (RUIN MANIAC ANDRES)@317F38 - MINUN Lv33, CHINCHOU Lv33, VOLTORB Lv33
#814 (RUIN MANIAC ANDRES)@317F60 - BEEDRILL Lv35, VENONAT Lv35, PARAS Lv35
#815 (RUIN MANIAC ANDRES)@317F88 - IVYSAUR Lv37, JUMPLUFF Lv37, TROPIUS Lv37
#816 (SAILOR CORY)@317FB0 - MEDITITE Lv30, ABRA Lv30, ABRA Lv30
#817 (SAILOR CORY)@317FD8 - PARASECT Lv32, BULBASAUR Lv32, SKIPLOOM Lv32
#818 (SAILOR CORY)@318000 - SWALOT Lv34, ODDISH Lv34, WEEZING Lv34
#819 (SAILOR CORY)@318028 - GRAVELER Lv36, ONIX Lv36, KABUTOPS Lv36
#820 (TRIATHLETE PABLO)@318050 - TREECKO Lv37, NUZLEAF Lv37
#821 (TRIATHLETE PABLO)@318078 - WINGULL Lv39, TENTACOOL Lv39, CORPHISH Lv39
#822 (TRIATHLETE PABLO)@3180A0 - FEAROW Lv41, SWABLU Lv41, DODUO Lv41
#823 (TRIATHLETE PABLO)@3180C8 - LAIRON Lv43, CRADILY Lv43, SHUCKLE Lv43
#824 (BLACK BELT KOJI)@3180F0 - PELIPPER Lv37, BEAUTIFLY Lv37
#825 (BLACK BELT KOJI)@318118 - HOPPIP Lv39, NOCTOWL Lv39, GLIGAR Lv39
#826 (BLACK BELT KOJI)@318140 - STANTLER Lv41, PERSIAN Lv41, DUNSPARCE Lv41
#827 (BLACK BELT KOJI)@318168 - HITMONTOP Lv43, HERACROSS Lv43, HITMONTOP Lv43
#828 (COOLTRAINER CRISTIN)@318190 - TENTACOOL Lv35, CROCONAW Lv35
#829 (COOLTRAINER CRISTIN)@3181B8 - DROWZEE Lv37, UNOWN Lv37, MR. MIME Lv37
#830 (COOLTRAINER CRISTIN)@3181E0 - MAGBY Lv39, GROWLITHE Lv39, PONYTA Lv39
#831 (COOLTRAINER CRISTIN)@318208 - MACHOKE Lv41, MACHAMP Lv41, BLAZIKEN Lv41
#832 (GUITARIST FERNANDO)@318230 - SHUPPET Lv35, SHUPPET Lv35, GASTLY Lv35
#833 (GUITARIST FERNANDO)@318258 - CARVANHA Lv37, SHIFTRY Lv37, SABLEYE Lv37
#834 (GUITARIST FERNANDO)@318280 - AMPHAROS Lv39, LANTURN Lv39, CHINCHOU Lv39
#835 (GUITARIST FERNANDO)@3182A8 - GOLBAT Lv41, SWALOT Lv41, SEVIPER Lv41
#836 (HIKER SAWYER)@3182D0 - HORSEA Lv26, MUDKIP Lv26
#837 (HIKER SAWYER)@3182F8 - BALTOY Lv28, CUBONE Lv28, DUGTRIO Lv28
#838 (HIKER SAWYER)@318320 - DRATINI Lv30, BAGON Lv30, VIBRAVA Lv30
#839 (HIKER SAWYER)@318348 - BEEDRILL Lv33, VICTREEBEL Lv33, VILEPLUME Lv33
#840 ([PK][MN] BREEDER GABRIELLE)@318370 - SPEAROW Lv31, NINJASK Lv31, PIDGEY Lv31, PIDGEY Lv31, HOPPIP Lv31, ZUBAT Lv31
#841 ([PK][MN] BREEDER GABRIELLE)@318398 - DIGLETT Lv33, CAMERUPT Lv33, MARSHTOMP Lv33, CUBONE Lv33, CUBONE Lv33, TRAPINCH Lv33
#842 ([PK][MN] BREEDER GABRIELLE)@3183C0 - PIDGEOTTO Lv35, GRANBULL Lv35, VIGOROTH Lv35, SPINDA Lv35, DODUO Lv35, KECLEON Lv35
#843 ([PK][MN] BREEDER GABRIELLE)@3183E8 - ARIADOS Lv37, LEDIAN Lv37, VOLBEAT Lv37, VENOMOTH Lv37, SCIZOR Lv37, ILLUMISE Lv37
#844 (BEAUTY THALIA)@318410 - PUPITAR Lv34, SANDSHREW Lv34
#845 (BEAUTY THALIA)@318438 - NATU Lv36, MURKROW Lv36, NOCTOWL Lv36
#846 (BEAUTY THALIA)@318460 - GASTLY Lv38, SABLEYE Lv38, DUSCLOPS Lv38
#847 (BEAUTY THALIA)@318488 - SPOINK Lv40, CLAYDOL Lv40, ALAKAZAM Lv40
#848 (PSYCHIC MARIELA)@3184B0 - LINOONE Lv41
#849 (PSYCHIC ALVARO)@3184D8 - HITMONCHAN Lv41, MEDICHAM Lv41
#850 (GENTLEMAN EVERETT)@318500 - SABLEYE Lv41
#851 ([PK][MN] TRAINER RED)@318528 - EEVEE Lv5
#852 ([PK][MN] TRAINER LEAF)@318550 - RHYHORN Lv5
#853 ([PK][MN] TRAINER BRENDAN)@318578 - JOLTEON Lv5
#854 ([PK][MN] TRAINER MAY)@3185A0 - SLAKING Lv5

Static Pokemon: Unchanged.

--Wild Pokemon--
Set #1 - ROUTE 101 Grass/Cave (rate=20) - WEEDLE Lv2, IGGLYBUFF Lv2, PICHU Lv2, MAGIKARP Lv3, WOOPER Lv3, SILCOON Lv3, METAPOD Lv3, SENTRET Lv3, TOGEPI Lv2, SEEDOT Lv2, RATTATA Lv3, HOOTHOOT Lv3
Set #2 - ROUTE 102 Grass/Cave (rate=20) - RALTS Lv3, RALTS Lv3, FEEBAS Lv4, METAPOD Lv4, WHISMUR Lv3, FEEBAS Lv4, TOGEPI Lv3, SEEDOT Lv3, TOGEPI Lv4, IGGLYBUFF Lv4, SPINARAK Lv4, ZIGZAGOON Lv3
Set #3 - ROUTE 102 Surfing (rate=4) - JIGGLYPUFF Lvs 20-30, NIDORAN♀ Lvs 10-20, ZIGZAGOON Lvs 30-35, SPINARAK Lvs 5-10, CORPHISH Lvs 20-30
Set #4 - ROUTE 102 Fishing (rate=30) - WOOPER Lvs 5-10, SMOOCHUM Lvs 5-10, WOOPER Lvs 10-30, PIDGEOTTO Lvs 10-30, SEEL Lvs 10-30, ABRA Lvs 25-30, CHIKORITA Lvs 30-35, PHANPY Lvs 20-25, SLAKOTH Lvs 35-40, SHEDINJA Lvs 40-45
Set #5 - ROUTE 103 Grass/Cave (rate=20) - MAGIKARP Lv2, METAPOD Lv3, IGGLYBUFF Lv3, SILCOON Lv4, DITTO Lv2, WYNAUT Lv3, TOGEPI Lv3, SWINUB Lv4, MAREEP Lv3, DUSKULL Lv3, BARBOACH Lv2, MEOWTH Lv4
Set #6 - ROUTE 103 Surfing (rate=4) - KRABBY Lvs 5-35, WYNAUT Lvs 10-30, SPEAROW Lvs 15-25, PILOSWINE Lvs 25-30, MASQUERAIN Lvs 25-30
Set #7 - ROUTE 103 Fishing (rate=30) - WURMPLE Lvs 5-10, TOTODILE Lvs 5-10, KAKUNA Lvs 10-30, HOUNDOUR Lvs 10-30, QWILFISH Lvs 10-30, CHANSEY Lvs 30-35, SUNFLORA Lvs 30-35, ARBOK Lvs 25-30, GLOOM Lvs 35-40, LINOONE Lvs 40-45
Set #8 - ROUTE 104 Grass/Cave (rate=20) - CLEFFA Lv4, WURMPLE Lv4, POOCHYENA Lv5, NIDORAN♀ Lv5, JIGGLYPUFF Lv4, POOCHYENA Lv5, MEOWTH Lv4, MAREEP Lv5, SHEDINJA Lv4, BARBOACH Lv4, TAILLOW Lv3, WYNAUT Lv5
Set #9 - ROUTE 104 Surfing (rate=4) - DUSKULL Lvs 10-30, SHROOMISH Lvs 15-25, WYNAUT Lvs 15-25, AZUMARILL Lvs 25-30, CASTFORM Lvs 25-30
Set #10 - ROUTE 104 Fishing (rate=30) - TYROGUE Lvs 5-10, FEEBAS Lvs 5-10, MAGIKARP Lvs 10-30, SUNKERN Lvs 10-30, METAPOD Lvs 10-30, SILCOON Lvs 25-30, SILCOON Lvs 30-35, WEEDLE Lvs 20-25, RALTS Lvs 35-40, IGGLYBUFF Lvs 40-45
Set #11 - ROUTE 105 Surfing (rate=4) - SEEL Lvs 5-35, MEDITITE Lvs 10-30, TOGEPI Lvs 15-25, CHANSEY Lvs 25-30, MAGCARGO Lvs 25-30
Set #12 - ROUTE 105 Fishing (rate=30) - FEEBAS Lvs 5-10, NIDORINO Lvs 5-10, TYROGUE Lvs 10-30, MANKEY Lvs 10-30, ELEKID Lvs 10-30, PARASECT Lvs 25-30, PELIPPER Lvs 30-35, ONIX Lvs 20-25, MINUN Lvs 35-40, DUNSPARCE Lvs 40-45
Set #13 - ROUTE 110 Grass/Cave (rate=20) - SILCOON Lv12, SHUPPET Lv12, CUBONE Lv12, PIKACHU Lv13, GLOOM Lv13, SHUPPET Lv13, IVYSAUR Lv13, ODDISH Lv13, KIRLIA Lv12, TAILLOW Lv12, MEDICHAM Lv12, PONYTA Lv13
Set #14 - ROUTE 110 Surfing (rate=4) - CLAMPERL Lvs 5-35, HOPPIP Lvs 10-30, HOOTHOOT Lvs 15-25, NOCTOWL Lvs 25-30, TANGELA Lvs 25-30
Set #15 - ROUTE 110 Fishing (rate=30) - MAGIKARP Lvs 5-10, CLEFAIRY Lvs 5-10, WEEDLE Lvs 10-30, SWABLU Lvs 10-30, ARIADOS Lvs 10-30, ARIADOS Lvs 25-30, QUILAVA Lvs 30-35, ARBOK Lvs 20-25, SUNFLORA Lvs 35-40, BAYLEEF Lvs 40-45
Set #16 - ROUTE 111 Grass/Cave (rate=10) - TEDDIURSA Lv20, MAREEP Lv20, NIDORAN♂ Lv21, DODUO Lv21, DROWZEE Lv19, CLEFAIRY Lv21, HORSEA Lv19, TREECKO Lv19, MUDKIP Lv20, LILEEP Lv20, NIDORINO Lv22, TOTODILE Lv22
Set #17 - ROUTE 111 Surfing (rate=4) - ZIGZAGOON Lvs 20-30, SWINUB Lvs 10-20, WYNAUT Lvs 30-35, TOGEPI Lvs 5-10, VIBRAVA Lvs 20-30
Set #18 - ROUTE 111 Rock Smash (rate=20) - BALTOY Lvs 10-15, SANDSHREW Lvs 5-10, KIRLIA Lvs 15-20, ELECTRIKE Lvs 15-20, CHIKORITA Lvs 15-20
Set #19 - ROUTE 111 Fishing (rate=30) - WEEDLE Lvs 5-10, NATU Lvs 5-10, FEEBAS Lvs 10-30, SPOINK Lvs 10-30, MANKEY Lvs 10-30, HORSEA Lvs 25-30, HOOTHOOT Lvs 30-35, DITTO Lvs 20-25, BELLSPROUT Lvs 35-40, SHELLDER Lvs 40-45
Set #20 - ROUTE 112 Grass/Cave (rate=20) - PIKACHU Lv15, PINECO Lv15, DIGLETT Lv15, TOTODILE Lv14, GOLDEEN Lv14, WINGULL Lv14, DRATINI Lv16, RATTATA Lv16, HOUNDOUR Lv16, CACNEA Lv16, NIDORAN♀ Lv16, SMOOCHUM Lv16
Set #21 - ROUTE 113 Grass/Cave (rate=20) - STARYU Lv15, BUTTERFREE Lv15, TAILLOW Lv15, DELCATTY Lv14, STARYU Lv14, NIDORAN♀ Lv14, NUZLEAF Lv16, MARILL Lv16, KRABBY Lv16, URSARING Lv16, PHANPY Lv16, NIDOQUEEN Lv16
Set #22 - ROUTE 114 Grass/Cave (rate=20) - MAGNEMITE Lv16, CLEFFA Lv16, PINECO Lv17, LUVDISC Lv15, LOTAD Lv15, MUDKIP Lv16, CHIKORITA Lv16, CUBONE Lv18, DONPHAN Lv17, QWILFISH Lv15, MANTINE Lv17, TREECKO Lv15
Set #23 - ROUTE 114 Surfing (rate=4) - TAILLOW Lvs 20-30, SMEARGLE Lvs 10-20, SKITTY Lvs 30-35, DIGLETT Lvs 5-10, POLIWAG Lvs 20-30
Set #24 - ROUTE 114 Rock Smash (rate=20) - SNUBBULL Lvs 10-15, NATU Lvs 5-10, EXEGGCUTE Lvs 15-20, BAGON Lvs 15-20, BAGON Lvs 15-20
Set #25 - ROUTE 114 Fishing (rate=30) - RALTS Lvs 5-10, BALTOY Lvs 5-10, IGGLYBUFF Lvs 10-30, POLIWAG Lvs 10-30, VENONAT Lvs 10-30, GASTLY Lvs 25-30, EKANS Lvs 30-35, SNUBBULL Lvs 20-25, MACHOP Lvs 35-40, SNORUNT Lvs 40-45
Set #26 - ROUTE 116 Grass/Cave (rate=20) - IGGLYBUFF Lv6, SPINARAK Lv6, SMEARGLE Lv6, ABRA Lv7, TAILLOW Lv7, ZUBAT Lv6, DIGLETT Lv7, SHROOMISH Lv8, SENTRET Lv7, SEEDOT Lv8, ZUBAT Lv7, DIGLETT Lv8
Set #27 - ROUTE 117 Grass/Cave (rate=20) - WHISMUR Lv13, DODUO Lv13, MAKUHITA Lv14, BARBOACH Lv14, HOPPIP Lv13, NUMEL Lv13, NIDORINA Lv13, CASTFORM Lv13, CHARMELEON Lv14, LOUDRED Lv14, CASTFORM Lv13, SILCOON Lv13
Set #28 - ROUTE 117 Surfing (rate=4) - HOOTHOOT Lvs 20-30, ZIGZAGOON Lvs 10-20, DIGLETT Lvs 30-35, SURSKIT Lvs 5-10, REMORAID Lvs 20-30
Set #29 - ROUTE 117 Fishing (rate=30) - LOTAD Lvs 5-10, GULPIN Lvs 5-10, RALTS Lvs 10-30, MANKEY Lvs 10-30, MUDKIP Lvs 10-30, PSYDUCK Lvs 25-30, VENONAT Lvs 30-35, CORPHISH Lvs 20-25, BELLSPROUT Lvs 35-40, DITTO Lvs 40-45
Set #30 - ROUTE 118 Grass/Cave (rate=20) - LOTAD Lv24, ELECTRIKE Lv24, SEEDOT Lv26, DUSKULL Lv26, CAMERUPT Lv26, VENOMOTH Lv26, ZUBAT Lv25, PIDGEY Lv25, TOGEPI Lv26, MAREEP Lv26, TRAPINCH Lv27, SNEASEL Lv25
Set #31 - ROUTE 118 Surfing (rate=4) - CYNDAQUIL Lvs 5-35, PINECO Lvs 10-30, SMEARGLE Lvs 15-25, CASTFORM Lvs 25-30, NINJASK Lvs 25-30
Set #32 - ROUTE 118 Fishing (rate=30) - SILCOON Lvs 5-10, LILEEP Lvs 5-10, MAGIKARP Lvs 10-30, PHANPY Lvs 10-30, MAGNEMITE Lvs 10-30, CAMERUPT Lvs 30-35, BULBASAUR Lvs 30-35, MEOWTH Lvs 20-25, PARAS Lvs 35-40, MAGNEMITE Lvs 40-45
Set #33 - ROUTE 124 Surfing (rate=4) - EXEGGCUTE Lvs 5-35, PARAS Lvs 10-30, MEDITITE Lvs 15-25, JYNX Lvs 25-30, SUNFLORA Lvs 25-30
Set #34 - ROUTE 124 Fishing (rate=30) - IGGLYBUFF Lvs 5-10, SPOINK Lvs 5-10, LOTAD Lvs 10-30, SLOWPOKE Lvs 10-30, GLOOM Lvs 10-30, ZANGOOSE Lvs 30-35, LAIRON Lvs 30-35, PARASECT Lvs 25-30, TOGETIC Lvs 35-40, MAWILE Lvs 40-45
Set #35 - PETALBURG WOODS Grass/Cave (rate=20) - LOTAD Lv5, WEEDLE Lv5, DITTO Lv5, SEEDOT Lv6, CLEFFA Lv5, WOOPER Lv5, FEEBAS Lv6, ODDISH Lv6, SMEARGLE Lv5, SNUBBULL Lv5, SHEDINJA Lv6, DIGLETT Lv6
Set #36 - RUSTURF TUNNEL Grass/Cave (rate=10) - SPEAROW Lv6, RATTATA Lv7, LOTAD Lv6, MARILL Lv6, SEEDOT Lv7, HOPPIP Lv7, HOPPIP Lv5, SPINARAK Lv8, SPINARAK Lv5, LOTAD Lv8, SWINUB Lv5, TOGEPI Lv8
Set #37 - GRANITE CAVE Grass/Cave (rate=10) - DIGLETT Lv7, RATTATA Lv8, SWINUB Lv7, SWINUB Lv8, SEEDOT Lv9, VULPIX Lv8, PIDGEY Lv10, CLEFFA Lv6, SHELLDER Lv7, VENONAT Lv8, PINECO Lv6, KIRLIA Lv9
Set #38 - GRANITE CAVE Grass/Cave (rate=10) - TOGEPI Lv9, ANORITH Lv10, OMANYTE Lv9, AIPOM Lv11, RATTATA Lv10, BAGON Lv9, RATTATA Lv10, SPINARAK Lv11, RHYHORN Lv10, WEEPINBELL Lv10, PUPITAR Lv9, MACHOKE Lv11
Set #39 - MT. PYRE Grass/Cave (rate=10) - CYNDAQUIL Lv27, NATU Lv28, VULPIX Lv26, CARVANHA Lv25, BARBOACH Lv29, CUBONE Lv24, CLEFAIRY Lv23, MAREEP Lv22, SNORUNT Lv29, DUSKULL Lv24, BELLSPROUT Lv29, BELDUM Lv24
Set #40 - VICTORY ROAD Grass/Cave (rate=10) - CRAWDAUNT Lv40, CAMERUPT Lv40, GLIGAR Lv40, LILEEP Lv40, ZIGZAGOON Lv36, SLUGMA Lv36, PONYTA Lv38, DEWGONG Lv38, EXEGGCUTE Lv36, WHISMUR Lv36, KOFFING Lv36, ZIGZAGOON Lv36
Set #41 - SAFARI ZONE Grass/Cave (rate=25) - BELDUM Lv25, ODDISH Lv27, TROPIUS Lv25, SEADRA Lv27, EXEGGCUTE Lv25, CLEFAIRY Lv25, SNEASEL Lv25, GLIGAR Lv27, SHEDINJA Lv25, SEALEO Lv27, MAGNEMITE Lv27, MISDREAVUS Lv29
Set #42 - UNDERWATER Surfing (rate=4) - NIDORINA Lvs 20-30, TOTODILE Lvs 20-30, LOMBRE Lvs 30-35, ARBOK Lvs 30-35, PILOSWINE Lvs 30-35
Set #43 - ABANDONED SHIP Surfing (rate=4) - NUMEL Lvs 5-35, ANORITH Lvs 5-35, GOLDEEN Lvs 5-35, TORCHIC Lvs 5-35, LUDICOLO Lvs 30-35
Set #44 - ABANDONED SHIP Fishing (rate=20) - LOTAD Lvs 5-10, ARON Lvs 5-10, SENTRET Lvs 10-30, PIDGEOTTO Lvs 10-30, PHANPY Lvs 10-30, VOLTORB Lvs 25-30, MAGBY Lvs 30-35, VAPOREON Lvs 30-35, GARDEVOIR Lvs 25-30, CLOYSTER Lvs 20-25
